,0,1,2,3,4,5,6,7,8,9,10,11
0,100000000.0,0.01,1e-05,-0.1,0.0,0.0,1e-05,-0.1,0.0,0.01,0.14750888877482757,5.046060375485094e-06
1,100000000.0,0.01,1e-05,-0.1,0.0,0.0,1e-05,-0.1,0.0,0.013333333333333332,1.9898410321962174,4.761220175389412e-06
2,100000000.0,0.01,1e-05,-0.1,0.0,0.0,1e-05,-0.1,0.0,0.016666666666666666,14.08443601197239,5.063323480689665e-06
3,100000000.0,0.01,1e-05,-0.1,0.0,0.0,1e-05,-0.1,0.0,0.019999999999999997,126.02301971860986,4.382672663290616e-06
4,100000000.0,0.01,1e-05,-0.1,0.0,0.0,1e-05,-0.1,0.0,0.02333333333333333,790.179913348273,4.240298215916499e-06
5,100000000.0,0.01,1e-05,-0.1,0.0,0.0,1e-05,-0.1,0.0,0.026666666666666665,2275.736768479681,4.519422460301749e-06
6,100000000.0,0.01,1e-05,-0.1,0.0,0.0,1e-05,-0.1,0.0,0.03,13001.365466059051,5.583843386439526e-06
7,100000000.0,0.01,1e-05,-0.1,0.0,0.0,1e-05,-0.1,0.0,0.03333333333333333,57828.18867995068,5.743292013461623e-06
8,100000000.0,0.01,1e-05,-0.1,0.0,0.0,1e-05,-0.1,0.0,0.03666666666666667,181940.83134130054,5.387375158189342e-06
9,100000000.0,0.01,1e-05,-0.1,0.0,0.0,1e-05,-0.1,0.0,0.04,454558.5483986269,4.6526175790118835e-06
10,4.967566381645245e-05,,,,,,,,,,,
