,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1000000000.0,0.01,1e-05,0.0,0.0,0.01,1e-05,0.0,0.0,1e-10,1.181695289674453,1.0,9.491804489253607e-06
1,1000000000.0,0.01,1e-05,0.0,0.0,0.01,1.668100537200059e-05,0.0,0.0,1e-10,10.760413647739934,1.6681005372000588,8.43034247892598e-06
2,1000000000.0,0.01,1e-05,0.0,0.0,0.01,2.7825594022071246e-05,0.0,0.0,1e-10,86.12257318491717,2.7825594022071245,1.0469517804972337e-05
3,1000000000.0,0.01,1e-05,0.0,0.0,0.01,4.641588833612779e-05,0.0,0.0,1e-10,550.5722913496177,4.641588833612778,9.169967132723176e-06
4,1000000000.0,0.01,1e-05,0.0,0.0,0.01,7.74263682681127e-05,0.0,0.0,1e-10,3003.4792844576386,7.742636826811269,1.0602881324651999e-05
5,1000000000.0,0.01,1e-05,0.0,0.0,0.01,0.0001291549665014884,0.0,0.0,1e-10,14005.783716857966,12.91549665014884,9.565294352108879e-06
6,1000000000.0,0.01,1e-05,0.0,0.0,0.01,0.00021544346900318834,0.0,0.0,1e-10,53017.32881898011,21.544346900318832,9.245918976474593e-06
7,1000000000.0,0.01,1e-05,0.0,0.0,0.01,0.0003593813663804626,0.0,0.0,1e-10,193899.77625857663,35.93813663804626,7.702093944605659e-06
8,1000000000.0,0.01,1e-05,0.0,0.0,0.01,0.000599484250318941,0.0,0.0,1e-10,598626.4995468458,59.94842503189409,1.0556712566198509e-05
9,1000000000.0,0.01,1e-05,0.0,0.0,0.01,0.001,0.0,0.0,1e-10,1370478.674133331,100.0,1.0334319197852885e-05
10,5.8459720799300296e-05,,,,,,,,,,,,
